imp
0.00240431920876
0.0458408875907
0.0294893364547
0.00574078548751
0.00145314880099
0.00305923611229
0.00841794555078
0.00764815574615
0.00321269240301
0.00946094898829
0.00802457258767
0.0121620887244
0.0101586643655
0.000108359618885
0.00906234656784
0.000537686812798
0.0124831416519
0.00269215387031
0.0142822170427
0.0142273380889
0.000507592255064
0.00785915943286
0.133415126237
0.0
0.00225657881032
0.00305631713173
0.00302881981132
0.00601329461514
0.00569512707217
0.00153622441459
0.00162026984257
0.00141937959822
4.26535631413e-06
0.000352914925052
0.002565706547
0.0110202302153
0.0105091643717
0.00612144416849
0.00709873012336
0.0074019316397
0.00317101297138
0.00249583765297
0.00367252267134
0.00106366007339
0.000916241256125
0.00407867766851
0.0056291001973
0.00247422942153
0.00308975205243
0.00522197562506
0.00489937868641
0.0016312379051
0.0010504390609
0.000718077952455
0.000833566842676
0.000665263391463
0.00449029066901
0.000145455848309
6.3055787849e-06
0.000406120228399
0.000318222277149
0.00036750191202
0.000225163084939
0.00025244536764
2.16651398458e-05
0.00017660486722
1.66022473468e-05
8.76218387558e-06
0.000267165226627
1.36685456178e-05
1.06956687605e-06
0.0003380806527
0.000153011504461
0.000212668756174
0.000204410668105
0.000153502504654
0.000194818592659
0.000132157857635
0.000193041531977
0.000634175862623
9.37719237547e-05
0.000343888671237
3.37708565997e-05
2.18418074065e-05
0.00022376457998
0.000351953164138
0.000218317919593
1.47837985851e-05
0.000717823460827
0.00015613931197
7.24180053727e-06
0.0
5.37602350158e-07
0.000162081497878
1.49172295641e-05
0.000238665331336
0.000107840652455
0.000286726209937
9.39035568228e-06
1.87644182951e-05
6.26514134858e-06
9.98812793143e-06
0.000155863344055
0.00038854053743
0.000113737210496
0.000376881272445
6.86030294258e-05
0.000325386647288
6.4218717512e-05
2.01652956895e-05
3.68443261704e-07
5.94010535928e-05
5.71541235557e-06
0.000249724791781
1.01598068748e-05
1.51990233869e-05
1.46698945934e-05
0.00024478008379
9.27803897191e-06
8.62612400705e-06
1.07437089202e-05
0.00110683257495
0.000928364015111
0.000207174403961
1.51089396096e-05
0.000178054302285
0.000202091554082
0.000335431718605
0.000181153225688
0.000355134673256
0.000408840263991
8.77815365066e-06
0.000105374559038
3.1534029706e-05
0.000235363535274
1.20867198102e-05
0.000170182467749
0.000192167960658
0.000143777726955
0.00109237268503
0.000337104099953
0.000553696199459
0.000455669850469
4.03121449594e-06
3.23987499177e-05
2.51578991987e-05
0.00010416521305
2.75912335334e-05
0.000154714714881
0.000329595558156
